"Corinthians",1,0,"Palmeiras"
"Fluminense",1,2,"Grêmio"
"Internacional",1,0,"Juventude"
"Vasco da Gama",3,1,"Flamengo"
"Santa Cruz",0,1,"Fortaleza"
"Figueirense",0,2,"São Paulo"
"Santos",1,0,"São Caetano"
"Ponte Preta",1,2,"Botafogo"
"Atlético",4,0,"Paran"
"Goiás",2,3,"Cruzeiro"
"Grêmio",1,2,"Figueirense"
"São Caetano",1,1,"Fluminense"
"Atlético",6,4,"Vasco da Gama"
"Flamengo",1,1,"Santa Cruz"
"Fortaleza",0,4,"Corinthians"
"Palmeiras",1,3,"Goiás"
"Juventude",3,2,"Santos"
"São Paulo",1,1,"Ponte Preta"
"Cruzeiro",2,2,"Paran"
"Botafogo",0,1,"Internacional"
"Flamengo",1,0,"Atlético"
"Figueirense",1,0,"Juventude"
"Botafogo",2,1,"Fluminense"
"Grêmio",0,1,"Internacional"
"Santos",0,1,"São Paulo"
"Ponte Preta",1,2,"São Caetano"
"Paraná",4,2,"Palmeiras"
"Cruzeiro",2,1,"Vasco da Gama"
"Fortaleza",0,3,"Goiás"
"Corinthians",1,0,"Santa Cruz"
"Internacional",0,0,"Santos"
"São Caetano",3,1,"Figueirense"
"Atlético",1,2,"Corinthians"
"Goiás",0,1,"Flamengo"
"Palmeiras",3,0,"Fortaleza"
"Vasco da Gama",3,1,"Paran"
"Juventude",1,2,"Grêmio"
"Fluminense",0,0,"Ponte Preta"
"São Paulo",3,0,"Botafogo"
"Santa Cruz",4,1,"Cruzeiro"
"Internacional",3,0,"Fortaleza"
"Santos",1,0,"Paran"
"Vasco da Gama",1,1,"Juventude"
"Fluminense",1,0,"Cruzeiro"
"Figueirense",0,0,"Corinthians"
"Ponte Preta",3,0,"Flamengo"
"Atlético",2,3,"Grêmio"
"Goiás",0,2,"São Paulo"
"Santa Cruz",0,3,"São Caetano"
"Palmeiras",2,1,"Botafogo"
"Flamengo",0,2,"Figueirense"
"Grêmio",3,1,"Santa Cruz"
"Corinthians",1,1,"Fluminense"
"Botafogo",2,2,"Goiás"
"Juventude",3,2,"Palmeiras"
"São Paulo",1,1,"Atlético"
"São Caetano",0,1,"Vasco da Gama"
"Paraná",1,0,"Internacional"
"Cruzeiro",1,1,"Santos"
"Fortaleza",1,0,"Ponte Preta"
"Botafogo",0,0,"Corinthians"
"Grêmio",3,0,"Flamengo"
"Juventude",2,2,"Fortaleza"
"São Paulo",2,0,"Cruzeiro"
"São Caetano",0,2,"Paran"
"Atlético",1,4,"Figueirense"
"Vasco da Gama",1,1,"Santos"
"Goiás",3,0,"Ponte Preta"
"Santa Cruz",1,2,"Fluminense"
"Palmeiras",1,4,"Internacional"
"Flamengo",4,1,"São Caetano"
"Internacional",1,4,"Goiás"
"Fluminense",1,1,"Palmeiras"
"Figueirense",0,0,"Vasco da Gama"
"Santos",3,1,"Santa Cruz"
"Ponte Preta",1,1,"Atlético"
"Paraná",0,0,"São Paulo"
"Cruzeiro",3,1,"Botafogo"
"Fortaleza",1,0,"Grêmio"
"Corinthians",5,3,"Juventude"
"Fluminense",2,2,"Cruzeiro"
"Figueirense",3,6,"Atlético-PR"
"São Paulo",2,0,"Goiás"
"Corinthians",1,0,"Juventude"
"Paraná",3,0,"Grêmio"
"América",0,1,"Vasco da Gama"
"Sport",4,1,"Santos"
"Atlético-MG",2,1,"Náutico"
"Internacional",2,3,"Botafogo"
"Flamengo",2,4,"Palmeiras"
"Atlético-PR",2,1,"Internacional"
"Santos",2,3,"América"
"Juventude",1,2,"Paran"
"Palmeiras",2,1,"Figueirense"
"Goiás",1,3,"Flamengo"
"Botafogo",2,1,"Atlético-MG"
"Náutico",1,0,"São Paulo"
"Cruzeiro",0,3,"Corinthians"
"Grêmio",2,0,"Fluminense"
"Vasco da Gama",3,1,"Sport"
"Corinthians",0,0,"Atlético-MG"
"Fluminense",3,0,"Internacional"
"América",0,1,"Figueirense"
"Atlético-PR",0,1,"Santos"
"Náutico",2,2,"Vasco da Gama"
"Cruzeiro",3,4,"Paran"
"São Paulo",0,0,"Palmeiras"
"Goiás",3,1,"Juventude"
"Grêmio",1,0,"Sport"
"Flamengo",2,2,"Botafogo"
"Figueirense",2,1,"Goiás"
"Botafogo",3,0,"Grêmio"
"Atlético-MG",1,1,"Atlético-PR"
"Palmeiras",1,3,"Cruzeiro"
"Paraná",0,1,"São Paulo"
"Sport",2,2,"Flamengo"
"Santos",1,1,"Corinthians"
"Juventude",3,0,"América"
"Vasco da Gama",1,1,"Fluminense"
"Internacional",2,0,"Náutico"
"Palmeiras",1,1,"Botafogo"
"Vasco da Gama",4,0,"Grêmio"
"Náutico",4,4,"Paran"
"Atlético-PR",0,3,"Goiás"
"América",1,2,"Corinthians"
"Fluminense",3,0,"Sport"
"Cruzeiro",2,3,"Juventude"
"São Paulo",0,1,"Atlético-MG"
"Figueirense",4,0,"Flamengo"
"Internacional",1,0,"Santos"
"Corinthians",0,0,"Paran"
"Grêmio",0,2,"Cruzeiro"
"Flamengo",2,2,"Internacional"
"Atlético-PR",1,1,"Fluminense"
"Goiás",3,1,"Palmeiras"
"Botafogo",3,1,"Náutico"
"Sport",2,2,"América"
"Atlético-MG",4,1,"Figueirense"
"São Paulo",2,0,"Vasco da Gama"
"Juventude",0,2,"Santos"
"Paraná",1,0,"Sport"
"Juventude",1,1,"Figueirense"
"Palmeiras",0,2,"Atlético-PR"
"América",0,1,"Fluminense"
"Náutico",0,2,"Goiás"
"Cruzeiro",4,2,"Atlético-MG"
"Santos",0,2,"São Paulo"
"Internacional",0,2,"Grêmio"
"Botafogo",2,3,"Corinthians"
"Vasco da Gama",1,2,"Flamengo"
"Figueirense",0,0,"São Paulo"
"Sport",4,1,"Náutico"
"Corinthians",0,1,"Palmeiras"
"Paraná",2,2,"Atlético-PR"
"América",0,3,"Goiás"
"Fluminense",1,2,"Botafogo"
"Cruzeiro",3,1,"Vasco da Gama"
"Santos",0,0,"Grêmio"
"Internacional",1,1,"Atlético-MG"
"Flamengo",4,0,"Juventude"
"Palmeiras",2,0,"América"
"Atlético-PR",1,1,"Náutico"
"Goiás",1,1,"Botafogo"
"Fluminense",0,0,"Paraná"
"São Paulo",1,0,"Internacional"
"Figueirense",2,1,"Cruzeiro"
"Grêmio",3,1,"Juventude"
"Sport",2,1,"Corinthians"
"Atlético-MG",1,1,"Flamengo"
"Vasco da Gama",4,0,"Santos"
"Paraná",0,1,"América"
"Corinthians",1,1,"Fluminense"
"Goiás",3,2,"Sport"
"Botafogo",2,0,"Atlético-PR"
"Náutico",0,1,"Palmeiras"
"Atlético-MG",0,1,"Grêmio"
"Santos",4,1,"Cruzeiro"
"Juventude",2,0,"Vasco da Gama"
"Internacional",2,1,"Figueirense"
"São Paulo",0,0,"Flamengo"
"Paraná",1,2,"Figueirense"
"Juventude",1,1,"Náutico"
"Vasco da Gama",1,0,"Atlético-PR"
"Corinthians",1,1,"São Paulo"
"América",1,2,"Internacional"
"Sport",2,0,"Atlético-MG"
"Cruzeiro",2,1,"Goiás"
"Santos",3,0,"Botafogo"
"Grêmio",1,1,"Palmeiras"
"Fluminense",0,1,"Flamengo"
"Botafogo",4,0,"Vasco da Gama"
"Atlético-PR",4,0,"Juventude"
"Náutico",1,4,"Cruzeiro"
"Atlético-MG",4,1,"América"
"São Paulo",0,1,"Fluminense"
"Figueirense",0,1,"Sport"
"Internacional",3,0,"Corinthians"
"Goiás",0,0,"Grêmio"
"Palmeiras",2,2,"Santos"
"Flamengo",1,2,"Paraná"
"América",2,1,"Atlético-PR"
"Juventude",2,0,"Internacional"
"Vasco da Gama",4,0,"Atlético-MG"
"Corinthians",0,3,"Náutico"
"Paraná",1,0,"Palmeiras"
"Fluminense",3,0,"Goiás"
"Sport",3,3,"Botafogo"
"Cruzeiro",1,2,"São Paulo"
"Santos",3,1,"Figueirense"
"Grêmio",1,0,"Flamengo"
"Palmeiras",3,2,"Vasco da Gama"
"Atlético-PR",2,2,"Cruzeiro"
"Goiás",1,0,"Santos"
"Náutico",0,2,"Grêmio"
"Internacional",1,0,"Paran"
"Flamengo",3,1,"América"
"Figueirense",2,2,"Corinthians"
"Atlético-MG",3,0,"Fluminense"
"São Paulo",3,1,"Sport"
"Botafogo",3,1,"Juventude"
"Santos",1,2,"Náutico"
"Grêmio",1,1,"Atlético-PR"
"Vasco da Gama",4,1,"Goiás"
"Corinthians",2,2,"Flamengo"
"Paraná",1,3,"Atlético-MG"
"América",0,1,"São Paulo"
"Fluminense",1,1,"Figueirense"
"Sport",1,5,"Internacional"
"Cruzeiro",3,2,"Botafogo"
"Juventude",1,1,"Palmeiras"
"Palmeiras",1,2,"Sport"
"Atlético-PR",2,2,"Corinthians"
"Goiás",2,0,"Paran"
"Botafogo",4,2,"América"
"Náutico",0,0,"Fluminense"
"Atlético-MG",1,2,"Santos"
"Internacional",0,2,"Vasco da Gama"
"São Paulo",3,1,"Juventude"
"Figueirense",1,0,"Grêmio"
"Flamengo",3,1,"Cruzeiro"
"Corinthians",1,0,"Goiás"
"Sport",3,2,"Atlético-PR"
"América",1,5,"Náutico"
"Paraná",0,0,"Botafogo"
"Fluminense",0,1,"Palmeiras"
"Cruzeiro",3,2,"Internacional"
"Santos",3,0,"Flamengo"
"Juventude",1,2,"Atlético-MG"
"Grêmio",0,2,"São Paulo"
"Vasco da Gama",2,2,"Figueirense"
"Juventude",0,0,"Fluminense"
"Cruzeiro",2,0,"Sport"
"Goiás",3,2,"Atlético-MG"
"Náutico",4,2,"Figueirense"
"Atlético-PR",2,0,"Flamengo"
"Botafogo",0,2,"São Paulo"
"Palmeiras",1,1,"Internacional"
"Santos",2,0,"Paran"
"Grêmio",3,0,"América"
"Vasco da Gama",2,0,"Corinthians"
"São Paulo",2,0,"Atlético-PR"
"Sport",3,0,"Juventude"
"Flamengo",2,1,"Náutico"
"Corinthians",2,1,"Grêmio"
"Paraná",0,0,"Vasco da Gama"
"América",1,2,"Cruzeiro"
"Fluminense",3,0,"Santos"
"Atlético-MG",1,2,"Palmeiras"
"Figueirense",1,1,"Botafogo"
"Internacional",1,0,"Goiás"
"Santos",2,0,"Sport"
"Grêmio",2,0,"Paran"
"Atlético-PR",1,1,"Figueirense"
"Palmeiras",2,1,"Flamengo"
"Goiás",0,0,"São Paulo"
"Botafogo",1,1,"Internacional"
"Náutico",0,1,"Atlético-MG"
"Cruzeiro",4,2,"Fluminense"
"Juventude",2,2,"Corinthians"
"Vasco da Gama",2,0,"América"
"Corinthians",0,3,"Cruzeiro"
"Internacional",1,0,"Atlético-PR"
"Fluminense",1,1,"Grêmio"
"Paraná",3,1,"Juventude"
"América",1,4,"Santos"
"Sport",0,0,"Vasco da Gama"
"Atlético-MG",1,2,"Botafogo"
"São Paulo",5,0,"Náutico"
"Figueirense",1,2,"Palmeiras"
"Flamengo",3,1,"Goiás"
"Palmeiras",0,1,"São Paulo"
"Paraná",2,2,"Cruzeiro"
"Juventude",2,0,"Goiás"
"Botafogo",1,1,"Flamengo"
"Sport",2,0,"Grêmio"
"Atlético-MG",5,2,"Corinthians"
"Figueirense",3,1,"América"
"Internacional",1,4,"Fluminense"
"Santos",3,1,"Atlético-PR"
"Vasco da Gama",4,1,"Náutico"
"São Paulo",6,0,"Paran"
"América",0,3,"Juventude"
"Flamengo",1,1,"Sport"
"Corinthians",2,0,"Santos"
"Atlético-PR",1,0,"Atlético-MG"
"Goiás",2,1,"Figueirense"
"Fluminense",1,1,"Vasco da Gama"
"Náutico",1,1,"Internacional"
"Cruzeiro",5,0,"Palmeiras"
"Grêmio",3,0,"Botafogo"
"Atlético-MG",0,0,"São Paulo"
"Santos",2,1,"Internacional"
"Grêmio",3,1,"Vasco da Gama"
"Flamengo",4,1,"Figueirense"
"Juventude",1,0,"Cruzeiro"
"Corinthians",1,0,"América"
"Goiás",2,3,"Atlético-PR"
"Paraná",2,4,"Náutico"
"Botafogo",1,1,"Palmeiras"
"Sport",0,2,"Fluminense"
"Figueirense",2,1,"Atlético-MG"
"Internacional",3,0,"Flamengo"
"Vasco da Gama",0,2,"São Paulo"
"Cruzeiro",2,0,"Grêmio"
"Santos",1,0,"Juventude"
"Palmeiras",2,0,"Goiás"
"Paraná",1,0,"Corinthians"
"América",1,1,"Sport"
"Fluminense",2,0,"Atlético-PR"
"Náutico",4,1,"Botafogo"
"Goiás",0,3,"Náutico"
"Fluminense",2,0,"América"
"São Paulo",2,1,"Santos"
"Corinthians",0,1,"Botafogo"
"Atlético-PR",2,1,"Palmeiras"
"Sport",3,1,"Paran"
"Atlético-MG",3,4,"Cruzeiro"
"Figueirense",4,1,"Juventude"
"Grêmio",1,0,"Internacional"
"Flamengo",1,1,"Vasco da Gama"
"Goiás",1,1,"América"
"São Paulo",2,0,"Figueirense"
"Grêmio",1,0,"Santos"
"Palmeiras",1,0,"Corinthians"
"Atlético-PR",2,1,"Paran"
"Botafogo",0,2,"Fluminense"
"Náutico",2,0,"Sport"
"Atlético-MG",2,2,"Internacional"
"Juventude",2,2,"Flamengo"
"Vasco da Gama",0,2,"Cruzeiro"
"Corinthians",1,2,"Sport"
"Náutico",5,0,"Atlético-PR"
"Flamengo",1,0,"Atlético-MG"
"Paraná",3,1,"Fluminense"
"América",0,0,"Palmeiras"
"Botafogo",0,3,"Goiás"
"Cruzeiro",1,2,"Figueirense"
"Santos",1,0,"Vasco da Gama"
"Juventude",1,2,"Grêmio"
"Internacional",1,2,"São Paulo"
"Palmeiras",2,1,"Náutico"
"Atlético-PR",2,0,"Botafogo"
"Fluminense",1,1,"Corinthians"
"Sport",4,0,"Goiás"
"Cruzeiro",0,1,"Santos"
"Grêmio",2,2,"Atlético-MG"
"Vasco da Gama",0,1,"Juventude"
"América",3,2,"Paran"
"Flamengo",1,0,"São Paulo"
"Figueirense",0,0,"Internacional"
"Palmeiras",2,0,"Grêmio"
"Botafogo",1,2,"Santos"
"Náutico",4,1,"Juventude"
"Atlético-PR",1,0,"Vasco da Gama"
"Goiás",0,0,"Cruzeiro"
"Atlético-MG",3,1,"Sport"
"São Paulo",0,1,"Corinthians"
"Figueirense",4,0,"Paran"
"Internacional",2,0,"América"
"Flamengo",0,2,"Fluminense"
"Sport",0,0,"Figueirense"
"Cruzeiro",2,2,"Náutico"
"Juventude",0,0,"Atlético-PR"
"Corinthians",1,1,"Internacional"
"Paraná",0,1,"Flamengo"
"América",0,1,"Atlético-MG"
"Fluminense",1,1,"São Paulo"
"Santos",1,1,"Palmeiras"
"Grêmio",2,1,"Goiás"
"Vasco da Gama",2,1,"Botafogo"
"Palmeiras",3,0,"Paran"
"Goiás",5,3,"Fluminense"
"Botafogo",3,1,"Sport"
"Atlético-PR",2,0,"América"
"Náutico",1,0,"Corinthians"
"Atlético-MG",1,0,"Vasco da Gama"
"São Paulo",1,0,"Cruzeiro"
"Figueirense",1,0,"Santos"
"Internacional",3,0,"Juventude"
"Flamengo",2,0,"Grêmio"
"Fluminense",1,1,"Atlético-MG"
"Cruzeiro",1,1,"Atlético-PR"
"Santos",3,0,"Goiás"
"Corinthians",2,1,"Figueirense"
"Paraná",1,0,"Internacional"
"América",0,1,"Flamengo"
"Sport",1,2,"São Paulo"
"Juventude",1,1,"Botafogo"
"Grêmio",4,3,"Náutico"
"Vasco da Gama",2,2,"Palmeiras"
"Figueirense",0,2,"Fluminense"
"Atlético-PR",2,0,"Grêmio"
"Atlético-MG",0,0,"Paran"
"São Paulo",3,0,"América"
"Flamengo",2,1,"Corinthians"
"Goiás",2,3,"Vasco da Gama"
"Náutico",1,2,"Santos"
"Palmeiras",0,1,"Juventude"
"Botafogo",4,1,"Cruzeiro"
"Internacional",0,0,"Sport"
"Paraná",1,0,"Goiás"
"Fluminense",2,1,"Náutico"
"Grêmio",1,2,"Figueirense"
"Corinthians",2,2,"Atlético-PR"
"América",1,1,"Botafogo"
"Sport",3,1,"Palmeiras"
"Cruzeiro",3,1,"Flamengo"
"Santos",2,2,"Atlético-MG"
"Vasco da Gama",1,2,"Internacional"
"Juventude",2,0,"São Paulo"
"Botafogo",3,2,"Paran"
"Náutico",4,0,"América"
"Internacional",1,0,"Cruzeiro"
"Atlético-PR",0,0,"Sport"
"Goiás",1,1,"Corinthians"
"Atlético-MG",4,1,"Juventude"
"São Paulo",1,0,"Grêmio"
"Figueirense",3,3,"Vasco da Gama"
"Flamengo",1,0,"Santos"
"Palmeiras",1,0,"Fluminense"
"América",0,3,"Grêmio"
"Fluminense",3,2,"Juventude"
"Paraná",2,3,"Santos"
"Sport",1,0,"Cruzeiro"
"São Paulo",2,2,"Botafogo"
"Internacional",2,1,"Palmeiras"
"Flamengo",2,0,"Atlético-PR"
"Corinthians",0,1,"Vasco da Gama"
"Atlético-MG",4,1,"Goiás"
"Figueirense",2,0,"Náutico"
"Palmeiras",1,3,"Atlético-MG"
"Atlético-PR",2,1,"São Paulo"
"Goiás",2,1,"Internacional"
"Botafogo",1,1,"Figueirense"
"Náutico",1,0,"Flamengo"
"Cruzeiro",2,0,"América"
"Santos",2,4,"Fluminense"
"Juventude",2,1,"Sport"
"Grêmio",1,1,"Corinthians"
"Vasco da Gama",3,0,"Paran"
"Vitória",0,2,"Cruzeiro"
"Náutico",2,1,"Goiás"
"São Paulo",0,1,"Grêmio"
"Botafogo",2,0,"Sport"
"Internacional",1,0,"Vasco da Gama"
"Coritiba",2,0,"Palmeiras"
"Ipatinga",0,1,"Atlético-PR"
"Portuguesa",5,5,"Figueirense"
"Flamengo",3,1,"Santos"
"Atlético-MG",0,0,"Fluminense"
"Sport",0,0,"Vitória"
"Vasco da Gama",3,1,"Portuguesa"
"Cruzeiro",1,0,"Botafogo"
"Fluminense",0,2,"Náutico"
"Grêmio",0,0,"Flamengo"
"Goiás",1,1,"Atlético-MG"
"Atlético-PR",1,1,"São Paulo"
"Santos",4,0,"Ipatinga"
"Figueirense",2,1,"Coritiba"
"Palmeiras",2,1,"Internacional"
"Grêmio",2,0,"Náutico"
"Vitória",4,0,"Figueirense"
"Flamengo",2,1,"Internacional"
"Sport",2,1,"Fluminense"
"Goiás",1,1,"Ipatinga"
"Cruzeiro",4,0,"Santos"
"São Paulo",1,1,"Coritiba"
"Botafogo",1,1,"Vasco da Gama"
"Portuguesa",1,1,"Palmeiras"
"Atlético-PR",1,1,"Atlético-MG"
"Internacional",1,1,"Sport"
"Figueirense",0,0,"Goiás"
"Vasco da Gama",2,1,"Grêmio"
"Santos",0,0,"São Paulo"
"Coritiba",1,1,"Cruzeiro"
"Náutico",3,0,"Botafogo"
"Ipatinga",2,0,"Vitória"
"Fluminense",0,1,"Flamengo"
"Atlético-MG",2,0,"Portuguesa"
"Palmeiras",1,0,"Atlético-PR"
"Flamengo",5,0,"Figueirense"
"Ipatinga",0,0,"Náutico"
"São Paulo",5,1,"Atlético-MG"
"Grêmio",2,1,"Fluminense"
"Portuguesa",3,1,"Internacional"
"Atlético-PR",5,0,"Goiás"
"Sport",2,0,"Palmeiras"
"Botafogo",2,1,"Coritiba"
"Vitória",1,0,"Santos"
"Cruzeiro",1,0,"Vasco da Gama"
"Fluminense",1,1,"Santos"
"Palmeiras",5,2,"Cruzeiro"
"Atlético-MG",4,2,"Ipatinga"
"Flamengo",2,4,"São Paulo"
"Internacional",2,1,"Botafogo"
"Figueirense",3,1,"Sport"
"Portuguesa",1,0,"Atlético-PR"
"Náutico",1,1,"Vasco da Gama"
"Goiás",0,3,"Grêmio"
"Coritiba",0,0,"Vitória"
"Botafogo",0,1,"Portuguesa"
"São Paulo",1,0,"Sport"
"Cruzeiro",3,0,"Figueirense"
"Coritiba",2,1,"Fluminense"
"Ipatinga",1,3,"Flamengo"
"Vitória",2,1,"Internacional"
"Vasco da Gama",0,2,"Palmeiras"
"Grêmio",3,0,"Atlético-PR"
"Santos",0,4,"Goiás"
"Náutico",2,1,"Atlético-MG"
"Vasco da Gama",4,2,"Ipatinga"
"Portuguesa",0,0,"Santos"
"Vitória",3,0,"Goiás"
"Figueirense",1,1,"Atlético-MG"
"Sport",1,2,"Flamengo"
"Cruzeiro",1,1,"São Paulo"
"Atlético-PR",1,1,"Coritiba"
"Palmeiras",2,0,"Náutico"
"Fluminense",0,0,"Botafogo"
"Grêmio",1,1,"Internacional"
"Atlético-PR",1,0,"Santos"
"Flamengo",3,0,"Náutico"
"Sport",1,0,"Cruzeiro"
"Figueirense",2,1,"Vasco da Gama"
"Atlético-MG",1,1,"Palmeiras"
"Portuguesa",1,2,"Vitória"
"Internacional",3,0,"Coritiba"
"São Paulo",1,1,"Ipatinga"
"Goiás",1,0,"Fluminense"
"Botafogo",2,0,"Grêmio"
"Internacional",1,0,"Goiás"
"Coritiba",4,0,"Portuguesa"
"Fluminense",3,0,"Atlético-PR"
"Vitória",5,2,"Botafogo"
"Santos",1,1,"Grêmio"
"Náutico",2,1,"São Paulo"
"Atlético-MG",1,1,"Flamengo"
"Vasco da Gama",4,0,"Sport"
"Palmeiras",1,1,"Figueirense"
"Ipatinga",2,2,"Cruzeiro"
"Fluminense",2,1,"Vitória"
"Goiás",2,2,"Coritiba"
"São Paulo",2,1,"Palmeiras"
"Atlético-PR",1,1,"Internacional"
"Santos",2,2,"Botafogo"
"Cruzeiro",2,1,"Atlético-MG"
"Ipatinga",0,1,"Figueirense"
"Grêmio",2,1,"Portuguesa"
"Flamengo",3,1,"Vasco da Gama"
"Náutico",0,2,"Sport"
"Sport",2,2,"Grêmio"
"Botafogo",4,0,"Ipatinga"
"Portuguesa",3,2,"Náutico"
"Figueirense",3,0,"Santos"
"Cruzeiro",1,0,"Atlético-PR"
"Palmeiras",3,1,"Fluminense"
"Vitória",1,3,"São Paulo"
"Internacional",1,0,"Atlético-MG"
"Coritiba",1,0,"Flamengo"
"Vasco da Gama",1,1,"Goiás"
"Ipatinga",4,1,"Portuguesa"
"Fluminense",1,0,"Figueirense"
"Grêmio",1,0,"Cruzeiro"
"Goiás",3,2,"Palmeiras"
"Santos",1,0,"Sport"
"Atlético-PR",3,1,"Vasco da Gama"
"Náutico",1,1,"Internacional"
"São Paulo",2,1,"Botafogo"
"Flamengo",0,1,"Vitória"
"Atlético-MG",3,2,"Coritiba"
"Coritiba",1,0,"Ipatinga"
"Cruzeiro",0,1,"Goiás"
"Vitória",2,0,"Náutico"
"Internacional",2,0,"São Paulo"
"Botafogo",4,0,"Atlético-MG"
"Portuguesa",2,2,"Flamengo"
"Vasco da Gama",3,3,"Fluminense"
"Palmeiras",4,2,"Santos"
"Figueirense",1,7,"Grêmio"
"Sport",1,0,"Atlético-PR"
"Fluminense",1,3,"Cruzeiro"
"Ipatinga",1,0,"Internacional"
"Náutico",1,2,"Coritiba"
"Grêmio",1,1,"Palmeiras"
"Santos",5,2,"Vasco da Gama"
"Goiás",1,2,"Sport"
"Atlético-PR",0,0,"Figueirense"
"São Paulo",3,1,"Portuguesa"
"Atlético-MG",2,1,"Vitória"
"Flamengo",0,0,"Botafogo"
"Vitória",2,1,"Atlético-PR"
"Cruzeiro",4,2,"Náutico"
"Portuguesa",3,1,"Fluminense"
"Botafogo",2,0,"Goiás"
"Internacional",0,1,"Santos"
"Figueirense",1,1,"São Paulo"
"Palmeiras",1,0,"Flamengo"
"Coritiba",0,1,"Grêmio"
"Vasco da Gama",6,1,"Atlético-MG"
"Sport",3,1,"Ipatinga"
"Fluminense",1,2,"Internacional"
"Goiás",4,0,"Portuguesa"
"Náutico",1,2,"Figueirense"
"Flamengo",1,2,"Cruzeiro"
"Ipatinga",1,2,"Palmeiras"
"São Paulo",4,0,"Vasco da Gama"
"Grêmio",2,0,"Vitória"
"Atlético-PR",0,3,"Botafogo"
"Santos",1,3,"Coritiba"
"Atlético-MG",2,1,"Sport"
"Grêmio",1,0,"Ipatinga"
"Vasco da Gama",0,2,"Coritiba"
"Atlético-PR",2,0,"Náutico"
"Sport",2,0,"Portuguesa"
"Santos",2,3,"Atlético-MG"
"Goiás",2,1,"Flamengo"
"Fluminense",3,1,"São Paulo"
"Figueirense",1,2,"Botafogo"
"Palmeiras",3,0,"Vitória"
"Cruzeiro",2,0,"Internacional"
"Flamengo",1,0,"Atlético-PR"
"Atlético-MG",0,4,"Grêmio"
"São Paulo",2,1,"Goiás"
"Coritiba",3,0,"Sport"
"Botafogo",1,0,"Palmeiras"
"Vitória",5,0,"Vasco da Gama"
"Portuguesa",2,1,"Cruzeiro"
"Ipatinga",2,1,"Fluminense"
"Náutico",1,0,"Santos"
"Internacional",1,1,"Figueirense"
"Atlético-PR",5,0,"Ipatinga"
"Figueirense",2,1,"Portuguesa"
"Cruzeiro",2,1,"Vitória"
"Grêmio",1,0,"São Paulo"
"Goiás",3,0,"Náutico"
"Santos",2,2,"Flamengo"
"Vasco da Gama",4,0,"Internacional"
"Fluminense",1,0,"Atlético-MG"
"Sport",0,1,"Botafogo"
"Palmeiras",1,0,"Coritiba"
"Vitória",0,0,"Sport"
"Coritiba",3,0,"Figueirense"
"Botafogo",1,0,"Cruzeiro"
"São Paulo",3,1,"Atlético-PR"
"Internacional",4,1,"Palmeiras"
"Náutico",1,3,"Fluminense"
"Ipatinga",1,1,"Santos"
"Portuguesa",0,1,"Vasco da Gama"
"Flamengo",2,1,"Grêmio"
"Atlético-MG",1,1,"Goiás"
"Fluminense",1,1,"Sport"
"Figueirense",1,2,"Vitória"
"Internacional",1,1,"Flamengo"
"Coritiba",2,2,"São Paulo"
"Ipatinga",1,0,"Goiás"
"Palmeiras",4,2,"Portuguesa"
"Santos",2,0,"Cruzeiro"
"Atlético-MG",4,0,"Atlético-PR"
"Náutico",1,1,"Grêmio"
"Vasco da Gama",1,1,"Botafogo"
"Vitória",0,0,"Ipatinga"
"Flamengo",2,2,"Fluminense"
"Cruzeiro",1,1,"Coritiba"
"Portuguesa",1,1,"Atlético-MG"
"São Paulo",0,0,"Santos"
"Grêmio",2,1,"Vasco da Gama"
"Sport",1,0,"Internacional"
"Atlético-PR",1,2,"Palmeiras"
"Goiás",2,0,"Figueirense"
"Botafogo",1,1,"Náutico"
"Goiás",4,0,"Atlético-PR"
"Santos",2,0,"Vitória"
"Figueirense",2,3,"Flamengo"
"Atlético-MG",1,1,"São Paulo"
"Vasco da Gama",1,3,"Cruzeiro"
"Palmeiras",0,3,"Sport"
"Fluminense",0,0,"Grêmio"
"Internacional",1,0,"Portuguesa"
"Coritiba",0,1,"Botafogo"
"Náutico",2,0,"Ipatinga"
"Grêmio",1,2,"Goiás"
"Atlético-PR",2,0,"Portuguesa"
"Ipatinga",3,2,"Atlético-MG"
"Sport",5,0,"Figueirense"
"Vasco da Gama",1,3,"Náutico"
"Cruzeiro",0,1,"Palmeiras"
"São Paulo",2,0,"Flamengo"
"Botafogo",1,2,"Internacional"
"Vitória",1,0,"Coritiba"
"Santos",2,1,"Fluminense"
"Fluminense",2,3,"Coritiba"
"Goiás",4,1,"Santos"
"Atlético-MG",2,1,"Náutico"
"Atlético-PR",0,0,"Grêmio"
"Sport",0,0,"São Paulo"
"Figueirense",3,4,"Cruzeiro"
"Palmeiras",2,0,"Vasco da Gama"
"Internacional",1,0,"Vitória"
"Portuguesa",3,1,"Botafogo"
"Flamengo",1,0,"Ipatinga"
"Goiás",3,0,"Vitória"
"Flamengo",2,1,"Sport"
"Atlético-MG",0,0,"Figueirense"
"Coritiba",1,1,"Atlético-PR"
"Náutico",0,0,"Palmeiras"
"Ipatinga",3,1,"Vasco da Gama"
"São Paulo",2,0,"Cruzeiro"
"Botafogo",1,1,"Fluminense"
"Internacional",4,1,"Grêmio"
"Santos",1,1,"Portuguesa"
"Fluminense",1,1,"Goiás"
"Vitória",3,1,"Portuguesa"
"Cruzeiro",1,0,"Sport"
"Náutico",0,2,"Flamengo"
"Ipatinga",1,3,"São Paulo"
"Palmeiras",3,1,"Atlético-MG"
